# timestamp x y z qx qy qz qw
1766148035.583048582 208224.974980 2504084.721473 36.117986 0.009983 -0.011350 -0.852955 -0.521765
1766148035.603063583 208224.918134 2504084.868733 36.120425 0.009824 -0.011246 -0.852983 -0.521725
1766148035.623067379 208224.861328 2504085.015811 36.122673 0.009751 -0.010867 -0.853028 -0.521661
1766148035.643270731 208224.803965 2504085.162133 36.125201 0.009703 -0.010436 -0.853048 -0.521637
1766148035.663427591 208224.747239 2504085.309167 36.127412 0.009215 -0.010043 -0.852990 -0.521749
1766148035.683078766 208224.690801 2504085.456773 36.129717 0.009422 -0.010124 -0.853086 -0.521588
1766148035.703217745 208224.633521 2504085.603761 36.131983 0.009214 -0.009773 -0.853088 -0.521594
1766148035.723031044 208224.576538 2504085.751253 36.134201 0.009018 -0.009840 -0.853030 -0.521691
1766148035.743131161 208224.519847 2504085.898815 36.136387 0.009085 -0.009836 -0.853107 -0.521565
1766148035.789156437 208224.462532 2504086.046263 36.138771 0.008918 -0.009551 -0.853111 -0.521566
1766148035.795211315 208224.405163 2504086.193975 36.141378 0.009034 -0.009572 -0.853089 -0.521599
1766148035.803082705 208224.347862 2504086.341873 36.144063 0.009160 -0.009486 -0.853081 -0.521612
1766148035.823319197 208224.290784 2504086.490232 36.146975 0.009371 -0.009531 -0.853111 -0.521558
1766148035.843444109 208224.233306 2504086.638493 36.149952 0.009567 -0.009633 -0.853098 -0.521574
1766148035.864183426 208224.175849 2504086.787022 36.152899 0.009797 -0.009847 -0.853060 -0.521628
1766148035.883070230 208224.118776 2504086.935918 36.155955 0.010272 -0.010098 -0.853085 -0.521574
1766148035.903123856 208224.061296 2504087.084743 36.158816 0.010466 -0.010321 -0.853077 -0.521579
1766148035.922992945 208224.004306 2504087.233826 36.161500 0.010546 -0.010720 -0.853046 -0.521618
1766148035.943225384 208223.947652 2504087.383186 36.163947 0.010788 -0.011151 -0.853073 -0.521561
1766148035.963454962 208223.890891 2504087.532556 36.166309 0.011021 -0.011534 -0.853085 -0.521528
1766148035.983036041 208223.833945 2504087.681739 36.168593 0.011224 -0.011821 -0.853096 -0.521499
1766148036.003029346 208223.777198 2504087.831196 36.171015 0.011467 -0.012192 -0.853107 -0.521467
1766148036.023137569 208223.720270 2504087.980766 36.173456 0.011873 -0.012657 -0.853102 -0.521456
1766148036.043252945 208223.662790 2504088.129621 36.175642 0.012120 -0.012787 -0.853111 -0.521432
1766148036.064608097 208223.605614 2504088.278813 36.177817 0.012478 -0.012947 -0.853110 -0.521421
1766148036.083062887 208223.548180 2504088.427685 36.179697 0.012671 -0.013148 -0.853085 -0.521452
1766148036.103063583 208223.490472 2504088.576325 36.181583 0.012843 -0.013187 -0.853030 -0.521537
1766148036.123105764 208223.432752 2504088.725030 36.183573 0.013144 -0.013300 -0.853038 -0.521513
1766148036.143138647 208223.374973 2504088.873594 36.185589 0.013408 -0.013269 -0.853017 -0.521542
1766148036.163696766 208223.316855 2504089.021894 36.187446 0.013675 -0.013099 -0.852979 -0.521602
1766148036.183072329 208223.258827 2504089.170195 36.189472 0.013806 -0.012932 -0.852988 -0.521587
1766148036.203082800 208223.200786 2504089.318329 36.191445 0.014136 -0.012749 -0.853003 -0.521559
1766148036.223036766 208223.142620 2504089.466328 36.193235 0.014293 -0.012366 -0.852992 -0.521581
1766148036.243264198 208223.084684 2504089.614408 36.194842 0.014370 -0.012257 -0.852998 -0.521572
1766148036.266101360 208223.027195 2504089.762607 36.196499 0.014310 -0.012139 -0.853023 -0.521536
1766148036.283017159 208222.970000 2504089.910774 36.198073 0.014205 -0.012120 -0.853040 -0.521511
1766148036.303167105 208222.912910 2504090.058965 36.199401 0.014055 -0.012113 -0.853058 -0.521487
1766148036.323256731 208222.856049 2504090.207305 36.200683 0.013916 -0.012088 -0.853116 -0.521395
1766148036.343240738 208222.799189 2504090.355486 36.201875 0.013677 -0.012010 -0.853147 -0.521353
1766148036.363620520 208222.742664 2504090.503843 36.202961 0.013376 -0.012010 -0.853183 -0.521301
1766148036.383202791 208222.685948 2504090.652131 36.204105 0.013311 -0.012031 -0.853232 -0.521223
1766148036.403024912 208222.628845 2504090.800285 36.205302 0.013133 -0.011813 -0.853234 -0.521229
1766148036.423090219 208222.572016 2504090.948509 36.206404 0.012884 -0.011783 -0.853241 -0.521225
1766148036.443436384 208222.515298 2504091.097014 36.207614 0.012790 -0.011828 -0.853262 -0.521191
1766148036.463772297 208222.458340 2504091.245278 36.208742 0.012634 -0.011803 -0.853252 -0.521212
1766148036.483285189 208222.401482 2504091.393696 36.209935 0.012514 -0.011866 -0.853233 -0.521245
1766148036.503038883 208222.344560 2504091.542208 36.211184 0.012469 -0.011896 -0.853248 -0.521220
1766148036.523054123 208222.287489 2504091.690649 36.212659 0.012413 -0.011882 -0.853251 -0.521217
1766148036.543087959 208222.230331 2504091.838998 36.214358 0.012434 -0.011899 -0.853247 -0.521222
1766148036.563440561 208222.172938 2504091.987346 36.216171 0.012458 -0.011795 -0.853258 -0.521207
1766148036.583087683 208222.115559 2504092.135610 36.218096 0.012607 -0.011723 -0.853271 -0.521183
1766148036.603099823 208222.058459 2504092.283997 36.220006 0.012596 -0.011683 -0.853277 -0.521175
1766148036.623044968 208222.001589 2504092.432514 36.221763 0.012483 -0.011884 -0.853265 -0.521192
1766148036.643043756 208221.945199 2504092.580862 36.223776 0.012274 -0.012130 -0.853268 -0.521188
1766148036.663387775 208221.888265 2504092.729254 36.225855 0.012288 -0.012217 -0.853241 -0.521229
1766148036.683052063 208221.831430 2504092.877559 36.227927 0.012183 -0.012301 -0.853251 -0.521213
1766148036.703067541 208221.774616 2504093.025755 36.230076 0.012019 -0.012332 -0.853257 -0.521207
1766148036.723013639 208221.717320 2504093.173784 36.232160 0.012028 -0.012168 -0.853269 -0.521190
1766148036.743149757 208221.659806 2504093.321565 36.234186 0.012155 -0.011962 -0.853287 -0.521163
1766148036.786267281 208221.602531 2504093.469477 36.236304 0.012142 -0.011796 -0.853282 -0.521174
1766148036.792527676 208221.545372 2504093.617484 36.238331 0.012136 -0.011733 -0.853314 -0.521124
1766148036.803049326 208221.488411 2504093.765267 36.240112 0.011974 -0.011653 -0.853315 -0.521129
1766148036.823155642 208221.431738 2504093.912946 36.241953 0.011761 -0.011721 -0.853333 -0.521101
1766148036.843004227 208221.375074 2504094.060589 36.243827 0.011510 -0.011545 -0.853363 -0.521063
1766148036.863656521 208221.318434 2504094.208272 36.245587 0.011290 -0.011614 -0.853348 -0.521090
1766148036.883049488 208221.261702 2504094.355859 36.247478 0.011009 -0.011509 -0.853383 -0.521042
1766148036.903133631 208221.205304 2504094.503459 36.249451 0.010784 -0.011453 -0.853404 -0.521013
1766148036.923032761 208221.148832 2504094.651211 36.251386 0.010658 -0.011460 -0.853375 -0.521063
1766148036.943061352 208221.092163 2504094.798950 36.253244 0.010414 -0.011498 -0.853363 -0.521086
1766148036.963759184 208221.036022 2504094.946932 36.255285 0.010085 -0.011678 -0.853387 -0.521050
1766148036.983104467 208220.980093 2504095.095231 36.257112 0.009873 -0.011946 -0.853397 -0.521031
1766148037.003150225 208220.924066 2504095.243432 36.259002 0.009580 -0.012269 -0.853392 -0.521038
1766148037.023136854 208220.867973 2504095.391960 36.261087 0.009565 -0.012563 -0.853422 -0.520982
1766148037.043095589 208220.811816 2504095.540568 36.262940 0.009468 -0.012713 -0.853443 -0.520945
1766148037.064325333 208220.755657 2504095.689183 36.265026 0.009446 -0.013191 -0.853473 -0.520884
1766148037.083044767 208220.699361 2504095.837973 36.266897 0.009648 -0.013403 -0.853478 -0.520868
1766148037.103145361 208220.642681 2504095.986579 36.268250 0.009800 -0.013619 -0.853460 -0.520887
1766148037.123199224 208220.585988 2504096.135614 36.269857 0.010120 -0.013932 -0.853450 -0.520891
1766148037.143258095 208220.529342 2504096.284293 36.271190 0.010265 -0.014329 -0.853417 -0.520931
1766148037.164319992 208220.472710 2504096.433166 36.272801 0.010622 -0.014736 -0.853395 -0.520949
1766148037.183076620 208220.415678 2504096.581875 36.274476 0.010889 -0.015037 -0.853400 -0.520927
1766148037.203099966 208220.359239 2504096.730461 36.276268 0.011012 -0.015532 -0.853349 -0.520992
1766148037.223068953 208220.302293 2504096.878701 36.278367 0.011459 -0.015628 -0.853340 -0.520995
1766148037.243121862 208220.244801 2504097.026567 36.280445 0.011751 -0.015627 -0.853341 -0.520986
1766148037.266324997 208220.187952 2504097.174294 36.282699 0.011783 -0.015644 -0.853327 -0.521008
1766148037.283168554 208220.131148 2504097.321723 36.285084 0.011962 -0.015609 -0.853324 -0.521010
1766148037.303094149 208220.074036 2504097.468896 36.287528 0.012079 -0.015455 -0.853299 -0.521053
1766148037.323071718 208220.017541 2504097.615951 36.290102 0.011945 -0.015383 -0.853304 -0.521050
1766148037.343194485 208219.961107 2504097.762871 36.292789 0.011670 -0.015360 -0.853278 -0.521099
1766148037.364188910 208219.904097 2504097.909431 36.295523 0.011761 -0.014811 -0.853275 -0.521118
1766148037.383267164 208219.847045 2504098.055768 36.298123 0.011689 -0.014370 -0.853280 -0.521124
1766148037.403374195 208219.791384 2504098.202456 36.300417 0.011296 -0.014226 -0.853296 -0.521111
1766148037.423312187 208219.736213 2504098.349011 36.302628 0.010602 -0.014230 -0.853286 -0.521142
1766148037.443263531 208219.680898 2504098.495477 36.304755 0.009903 -0.014248 -0.853251 -0.521212
1766148037.464526415 208219.625714 2504098.641479 36.306698 0.009317 -0.013965 -0.853286 -0.521173
1766148037.483285427 208219.570345 2504098.787218 36.308216 0.008492 -0.013670 -0.853351 -0.521089
1766148037.503423452 208219.515283 2504098.933231 36.309731 0.007727 -0.013242 -0.853400 -0.521032
1766148037.523069859 208219.459579 2504099.078963 36.311179 0.007174 -0.012782 -0.853393 -0.521061
1766148037.543114901 208219.403654 2504099.224536 36.312755 0.006370 -0.012281 -0.853420 -0.521040
1766148037.563510180 208219.347327 2504099.370613 36.314601 0.006138 -0.011800 -0.853466 -0.520980
1766148037.583050251 208219.291101 2504099.516631 36.316327 0.005811 -0.011480 -0.853466 -0.520989
1766148037.603189945 208219.234777 2504099.663089 36.318253 0.005347 -0.011453 -0.853398 -0.521107
1766148037.623049021 208219.178268 2504099.809810 36.320514 0.005344 -0.011355 -0.853439 -0.521042
1766148037.643091202 208219.120902 2504099.956821 36.322930 0.005481 -0.011180 -0.853440 -0.521043
1766148037.664512396 208219.063459 2504100.104029 36.325594 0.005794 -0.010940 -0.853476 -0.520984
1766148037.683076382 208219.006022 2504100.251517 36.328493 0.006205 -0.010933 -0.853503 -0.520936
1766148037.703063011 208218.948386 2504100.399343 36.331581 0.006731 -0.011001 -0.853528 -0.520887
1766148037.723148584 208218.890434 2504100.546976 36.334864 0.007385 -0.011113 -0.853532 -0.520869
1766148037.743050098 208218.832496 2504100.694598 36.338091 0.007885 -0.010835 -0.853571 -0.520804
1766148037.786949158 208218.774735 2504100.842542 36.341186 0.008387 -0.011084 -0.853623 -0.520706
1766148037.793221951 208218.717720 2504100.990725 36.344511 0.008808 -0.011533 -0.853696 -0.520569
1766148037.803308249 208218.660803 2504101.139093 36.347771 0.009348 -0.012023 -0.853697 -0.520547
1766148037.823359013 208218.603262 2504101.287140 36.351188 0.009893 -0.012156 -0.853686 -0.520553
1766148037.843217850 208218.545739 2504101.434996 36.355002 0.010452 -0.012596 -0.853713 -0.520486
1766148037.864225626 208218.488385 2504101.582962 36.358631 0.011023 -0.012727 -0.853759 -0.520396
1766148037.883191347 208218.431411 2504101.730648 36.361788 0.011487 -0.012862 -0.853807 -0.520304
1766148037.903237581 208218.374361 2504101.877923 36.365325 0.011731 -0.012963 -0.853803 -0.520302
1766148037.923097134 208218.317080 2504102.024908 36.368764 0.012043 -0.012816 -0.853816 -0.520277
1766148037.943108320 208218.260279 2504102.171706 36.371621 0.012066 -0.012652 -0.853865 -0.520201
1766148037.963445187 208218.203771 2504102.318532 36.374593 0.011933 -0.012990 -0.853905 -0.520129
1766148037.983076096 208218.147664 2504102.465167 36.377491 0.011818 -0.012907 -0.853885 -0.520167
1766148038.003255367 208218.091171 2504102.611533 36.379986 0.011691 -0.012788 -0.853894 -0.520158
1766148038.023250103 208218.034465 2504102.757528 36.382260 0.011277 -0.012542 -0.853922 -0.520128
1766148038.043143988 208217.977890 2504102.903566 36.384509 0.011131 -0.012243 -0.853976 -0.520049
1766148038.063625336 208217.921160 2504103.049453 36.386432 0.010811 -0.011857 -0.854004 -0.520018
1766148038.083255291 208217.864600 2504103.195414 36.388223 0.010568 -0.011614 -0.854012 -0.520016
1766148038.103251696 208217.808003 2504103.341461 36.389989 0.010298 -0.011340 -0.853988 -0.520068
1766148038.123268127 208217.751184 2504103.487704 36.391622 0.010088 -0.011206 -0.854010 -0.520038
1766148038.143235445 208217.694057 2504103.633742 36.393141 0.009919 -0.010948 -0.854038 -0.520001
1766148038.164567709 208217.636898 2504103.780209 36.394556 0.009932 -0.010755 -0.854031 -0.520015
1766148038.183239937 208217.579670 2504103.926800 36.395900 0.010038 -0.010538 -0.854055 -0.519979
1766148038.203063011 208217.522514 2504104.073498 36.397298 0.010086 -0.010387 -0.854077 -0.519945
1766148038.223114967 208217.465297 2504104.220494 36.398754 0.010138 -0.010420 -0.854072 -0.519952
1766148038.243122101 208217.408220 2504104.367720 36.400306 0.010283 -0.010609 -0.854102 -0.519895
1766148038.266179323 208217.351091 2504104.514983 36.402206 0.010590 -0.010675 -0.854133 -0.519838
1766148038.283049822 208217.293913 2504104.662669 36.404169 0.010991 -0.010876 -0.854139 -0.519815
1766148038.303139210 208217.237029 2504104.810684 36.406231 0.011224 -0.011279 -0.854162 -0.519764
1766148038.323198318 208217.179971 2504104.958699 36.408591 0.011692 -0.011630 -0.854189 -0.519701
1766148038.343263626 208217.122772 2504105.106649 36.411073 0.012173 -0.011821 -0.854221 -0.519633
1766148038.363647461 208217.065601 2504105.254511 36.413664 0.012631 -0.012124 -0.854235 -0.519592
1766148038.383120060 208217.008575 2504105.402438 36.416269 0.013106 -0.012432 -0.854252 -0.519545
1766148038.403042316 208216.951531 2504105.550192 36.418836 0.013564 -0.012716 -0.854243 -0.519542
1766148038.423381329 208216.894830 2504105.698011 36.421290 0.013887 -0.013163 -0.854239 -0.519528
1766148038.443119049 208216.838374 2504105.845705 36.423577 0.014067 -0.013656 -0.854193 -0.519586
1766148038.463444233 208216.781490 2504105.993136 36.425932 0.014364 -0.013908 -0.854194 -0.519570
1766148038.483077526 208216.724527 2504106.140168 36.428321 0.014665 -0.013972 -0.854207 -0.519538
1766148038.503081322 208216.667533 2504106.286907 36.430437 0.014811 -0.013861 -0.854216 -0.519522
1766148038.523094893 208216.610846 2504106.433356 36.432334 0.014831 -0.013761 -0.854244 -0.519479
1766148038.543064117 208216.554030 2504106.579334 36.433978 0.014709 -0.013564 -0.854227 -0.519515
1766148038.563518524 208216.497184 2504106.724990 36.435515 0.014625 -0.013267 -0.854213 -0.519548
1766148038.583142996 208216.440675 2504106.870482 36.437128 0.014413 -0.012992 -0.854250 -0.519501
1766148038.603054047 208216.384506 2504107.015815 36.438695 0.014073 -0.012692 -0.854235 -0.519542
1766148038.623123407 208216.328064 2504107.161292 36.440021 0.013805 -0.012421 -0.854176 -0.519653
1766148038.643171072 208216.271757 2504107.306481 36.441486 0.013447 -0.012112 -0.854137 -0.519733
1766148038.663679123 208216.215666 2504107.452013 36.442689 0.013222 -0.011805 -0.854129 -0.519759
1766148038.683099270 208216.159883 2504107.597372 36.443741 0.012707 -0.011644 -0.854100 -0.519823
1766148038.703042746 208216.103806 2504107.742471 36.445169 0.012405 -0.011315 -0.853979 -0.520037
1766148038.723043442 208216.047366 2504107.887175 36.446886 0.012260 -0.010699 -0.853966 -0.520074
1766148038.743107557 208215.991024 2504108.032156 36.448714 0.012092 -0.010232 -0.853952 -0.520110
1766148038.785893679 208215.935651 2504108.177098 36.450456 0.011417 -0.009995 -0.853892 -0.520229
1766148038.792467356 208215.880151 2504108.322039 36.452476 0.010908 -0.009727 -0.853856 -0.520304
1766148038.803054094 208215.824756 2504108.467204 36.454511 0.010394 -0.009405 -0.853856 -0.520320
1766148038.823030710 208215.769264 2504108.612279 36.456684 0.010155 -0.009205 -0.853859 -0.520323
1766148038.843570709 208215.713805 2504108.757052 36.459041 0.009589 -0.008750 -0.853781 -0.520471
1766148038.863577127 208215.658048 2504108.902187 36.461684 0.009289 -0.008655 -0.853749 -0.520530
1766148038.883045912 208215.602301 2504109.047519 36.464521 0.009059 -0.008233 -0.853753 -0.520535
1766148038.903104305 208215.546717 2504109.193113 36.467336 0.008882 -0.008103 -0.853723 -0.520589
1766148038.923072577 208215.490823 2504109.338546 36.470325 0.008809 -0.007763 -0.853710 -0.520617
1766148038.943103313 208215.434634 2504109.483946 36.473441 0.008655 -0.007596 -0.853681 -0.520668
1766148038.963719130 208215.378710 2504109.629806 36.476903 0.008663 -0.007506 -0.853696 -0.520645
1766148038.983082533 208215.322750 2504109.775921 36.480161 0.008824 -0.007436 -0.853701 -0.520635
1766148039.003066063 208215.266884 2504109.921929 36.483120 0.008686 -0.007476 -0.853668 -0.520691
1766148039.023113728 208215.211363 2504110.068255 36.485978 0.008617 -0.007782 -0.853635 -0.520741
1766148039.043093681 208215.156048 2504110.214661 36.488600 0.008422 -0.007869 -0.853635 -0.520745
1766148039.064304590 208215.100190 2504110.361203 36.491319 0.008692 -0.008129 -0.853669 -0.520680
1766148039.083058119 208215.043905 2504110.507546 36.494252 0.008942 -0.007990 -0.853653 -0.520704
1766148039.103309155 208214.987556 2504110.653963 36.497273 0.009029 -0.008130 -0.853583 -0.520815
1766148039.123287439 208214.931407 2504110.801101 36.500519 0.009665 -0.008308 -0.853604 -0.520767
1766148039.143218756 208214.874539 2504110.947804 36.503588 0.010304 -0.008302 -0.853600 -0.520761
1766148039.163487673 208214.818005 2504111.094756 36.506867 0.010779 -0.008523 -0.853572 -0.520793
1766148039.183077097 208214.761489 2504111.241748 36.509798 0.011318 -0.008653 -0.853558 -0.520803
1766148039.203115940 208214.705025 2504111.388905 36.512734 0.011759 -0.008919 -0.853538 -0.520822
1766148039.223050356 208214.648493 2504111.536220 36.515909 0.012447 -0.009293 -0.853546 -0.520785
1766148039.243218899 208214.591420 2504111.683204 36.518806 0.013010 -0.009429 -0.853516 -0.520818
1766148039.265783787 208214.534820 2504111.830334 36.521723 0.013651 -0.009644 -0.853535 -0.520767
1766148039.283469677 208214.478287 2504111.977242 36.524375 0.014199 -0.009859 -0.853526 -0.520764
1766148039.303261280 208214.422142 2504112.124312 36.526823 0.014604 -0.010241 -0.853479 -0.520822
1766148039.323061228 208214.366413 2504112.271282 36.529286 0.014791 -0.010805 -0.853445 -0.520861
1766148039.343481064 208214.310621 2504112.417965 36.531805 0.014967 -0.011143 -0.853397 -0.520927
1766148039.364190340 208214.254976 2504112.564537 36.534081 0.015183 -0.011277 -0.853373 -0.520957
1766148039.383092403 208214.199818 2504112.711011 36.536245 0.015157 -0.011615 -0.853393 -0.520919
1766148039.403029203 208214.145464 2504112.857369 36.538370 0.014953 -0.011969 -0.853368 -0.520956
1766148039.423067331 208214.090953 2504113.003480 36.540456 0.014732 -0.012199 -0.853353 -0.520983
1766148039.443464756 208214.036441 2504113.149480 36.542230 0.014321 -0.012318 -0.853360 -0.520980
1766148039.463466406 208213.982577 2504113.295492 36.544087 0.013844 -0.012547 -0.853413 -0.520900
1766148039.483052015 208213.928363 2504113.441151 36.545894 0.013430 -0.012484 -0.853450 -0.520852
1766148039.503119707 208213.873766 2504113.586498 36.547479 0.013048 -0.012220 -0.853463 -0.520847
1766148039.523051262 208213.819360 2504113.732019 36.548965 0.012649 -0.012140 -0.853492 -0.520811
1766148039.543050289 208213.764742 2504113.877465 36.550402 0.012233 -0.012143 -0.853487 -0.520829
1766148039.563425541 208213.709728 2504114.022640 36.551950 0.011962 -0.011962 -0.853473 -0.520863
1766148039.583051205 208213.654348 2504114.167634 36.553475 0.011817 -0.011561 -0.853479 -0.520865
1766148039.603032112 208213.598888 2504114.312529 36.554917 0.011475 -0.011296 -0.853477 -0.520882
1766148039.623026371 208213.543497 2504114.457407 36.556322 0.011075 -0.010931 -0.853435 -0.520967
1766148039.643064260 208213.487656 2504114.602064 36.557861 0.010884 -0.010549 -0.853393 -0.521047
1766148039.663611174 208213.432093 2504114.746716 36.559514 0.010452 -0.010189 -0.853395 -0.521061
1766148039.683025599 208213.377007 2504114.891684 36.561191 0.010094 -0.010105 -0.853351 -0.521142
1766148039.703077316 208213.321762 2504115.036924 36.563106 0.009888 -0.009880 -0.853322 -0.521196
1766148039.723005056 208213.266185 2504115.182199 36.565187 0.009828 -0.009655 -0.853317 -0.521210
1766148039.743055582 208213.210943 2504115.327777 36.567403 0.009567 -0.009511 -0.853320 -0.521212
1766148039.786902428 208213.156053 2504115.473875 36.569786 0.009423 -0.009717 -0.853340 -0.521179
1766148039.793043613 208213.101568 2504115.620461 36.572381 0.009387 -0.010023 -0.853355 -0.521149
1766148039.803077459 208213.047281 2504115.767271 36.574954 0.009322 -0.010474 -0.853316 -0.521205
1766148039.823043346 208212.993326 2504115.914240 36.577675 0.009124 -0.011040 -0.853324 -0.521184
1766148039.843108416 208212.939483 2504116.061206 36.580549 0.008966 -0.011514 -0.853355 -0.521127
1766148039.863472700 208212.885491 2504116.208206 36.583354 0.008881 -0.012109 -0.853344 -0.521132
1766148039.883250952 208212.831803 2504116.355429 36.586003 0.008670 -0.012714 -0.853340 -0.521128
1766148039.903043747 208212.778007 2504116.502176 36.588707 0.008387 -0.013162 -0.853340 -0.521121
1766148039.923065901 208212.723167 2504116.648210 36.591805 0.008343 -0.012997 -0.853373 -0.521071
1766148039.943106890 208212.667387 2504116.793858 36.594811 0.008581 -0.012497 -0.853401 -0.521034
1766148039.964422703 208212.612231 2504116.939780 36.597832 0.008602 -0.012430 -0.853360 -0.521102
1766148039.983047962 208212.556873 2504117.085468 36.601047 0.008514 -0.012403 -0.853295 -0.521212
1766148040.003102064 208212.501429 2504117.231023 36.604238 0.008495 -0.012212 -0.853296 -0.521215
1766148040.023043156 208212.445823 2504117.376803 36.607200 0.008469 -0.012133 -0.853193 -0.521385
1766148040.043227196 208212.390595 2504117.522789 36.610256 0.008391 -0.012249 -0.853154 -0.521448
1766148040.063786268 208212.335122 2504117.668828 36.613415 0.008377 -0.012313 -0.853162 -0.521433
1766148040.083028793 208212.279038 2504117.814802 36.616512 0.008424 -0.012140 -0.853108 -0.521526
1766148040.103051901 208212.223295 2504117.961018 36.619567 0.008603 -0.011991 -0.853117 -0.521512
1766148040.123061419 208212.167556 2504118.107478 36.622161 0.008691 -0.012034 -0.853103 -0.521532
1766148040.143043280 208212.111858 2504118.253825 36.624668 0.008687 -0.012088 -0.853085 -0.521559
1766148040.163376808 208212.056342 2504118.400514 36.627153 0.008897 -0.012078 -0.853102 -0.521528
1766148040.183084488 208212.001157 2504118.547563 36.629178 0.009092 -0.012290 -0.853115 -0.521499
1766148040.203115940 208211.945970 2504118.694433 36.631404 0.009005 -0.012634 -0.853077 -0.521555
1766148040.223033905 208211.890355 2504118.841274 36.633765 0.009234 -0.012620 -0.853084 -0.521539
1766148040.243050337 208211.834952 2504118.988049 36.635947 0.009512 -0.012824 -0.853118 -0.521473
1766148040.266125679 208211.779981 2504119.135004 36.638433 0.009560 -0.013051 -0.853117 -0.521468
1766148040.283176899 208211.724455 2504119.281562 36.641251 0.009642 -0.012976 -0.853097 -0.521501
1766148040.303078175 208211.668305 2504119.427651 36.644301 0.009995 -0.012615 -0.853062 -0.521562
1766148040.323140383 208211.612744 2504119.574024 36.647107 0.009962 -0.012479 -0.853024 -0.521628
1766148040.343330145 208211.557833 2504119.720548 36.650232 0.010103 -0.012555 -0.853034 -0.521607
1766148040.364328861 208211.502668 2504119.866786 36.653522 0.009830 -0.012477 -0.852938 -0.521770
1766148040.383154869 208211.448409 2504120.013484 36.656752 0.009595 -0.012786 -0.852871 -0.521877
1766148040.402993202 208211.393459 2504120.160034 36.659951 0.009451 -0.013016 -0.852854 -0.521901
1766148040.423152685 208211.338503 2504120.306637 36.663258 0.009328 -0.012892 -0.852820 -0.521963
1766148040.443050385 208211.283308 2504120.452663 36.666648 0.009276 -0.012836 -0.852834 -0.521942
1766148040.463396549 208211.227464 2504120.598732 36.669914 0.009186 -0.012362 -0.852793 -0.522022
1766148040.483053923 208211.171840 2504120.745051 36.672861 0.009340 -0.012034 -0.852819 -0.521985
1766148040.503109932 208211.115955 2504120.891174 36.675564 0.009374 -0.011636 -0.852858 -0.521928
1766148040.523252010 208211.059964 2504121.037146 36.678075 0.009223 -0.011211 -0.852865 -0.521930
1766148040.543265581 208211.005129 2504121.183715 36.679981 0.008991 -0.011125 -0.852889 -0.521897
1766148040.564200640 208210.950611 2504121.330689 36.681604 0.008618 -0.011553 -0.852896 -0.521882
1766148040.583005428 208210.895391 2504121.477423 36.683611 0.008677 -0.011455 -0.852866 -0.521933
1766148040.603009701 208210.839426 2504121.623864 36.685050 0.008481 -0.011135 -0.852813 -0.522028
1766148040.623064041 208210.784164 2504121.770964 36.687240 0.008669 -0.011117 -0.852921 -0.521850
1766148040.643077135 208210.728032 2504121.918299 36.689216 0.008958 -0.010873 -0.852870 -0.521934
1766148040.663594007 208210.672971 2504122.066043 36.691083 0.009267 -0.011202 -0.852828 -0.521990
1766148040.683012486 208210.617412 2504122.213860 36.693235 0.009584 -0.011349 -0.852811 -0.522009
1766148040.703036547 208210.562016 2504122.361916 36.695623 0.009507 -0.011880 -0.852839 -0.521952
1766148040.723020315 208210.506956 2504122.510556 36.698023 0.010055 -0.012350 -0.852833 -0.521941
1766148040.742996931 208210.451567 2504122.659173 36.700613 0.010524 -0.012789 -0.852823 -0.521937
1766148040.786119223 208210.396176 2504122.807643 36.703536 0.010803 -0.013267 -0.852836 -0.521898
1766148040.792984724 208210.340566 2504122.955926 36.706450 0.011235 -0.013535 -0.852848 -0.521863
1766148040.803031206 208210.284374 2504123.104219 36.709368 0.011723 -0.013771 -0.852853 -0.521839
1766148040.823286772 208210.228083 2504123.252155 36.712573 0.012389 -0.013915 -0.852841 -0.521839
1766148040.843413115 208210.171149 2504123.399383 36.715579 0.012860 -0.013615 -0.852771 -0.521950
1766148040.865744829 208210.113465 2504123.546463 36.718629 0.013475 -0.013283 -0.852720 -0.522025
1766148040.883098602 208210.056311 2504123.693285 36.721522 0.013969 -0.012817 -0.852741 -0.521990
1766148040.903160572 208209.999949 2504123.840000 36.724070 0.013988 -0.012850 -0.852674 -0.522098
1766148040.923042536 208209.944246 2504123.987077 36.726450 0.013728 -0.012873 -0.852610 -0.522209
1766148040.943229914 208209.888482 2504124.133750 36.728766 0.013882 -0.012834 -0.852624 -0.522183
1766148040.963732958 208209.832798 2504124.280437 36.730824 0.013603 -0.012578 -0.852624 -0.522197
1766148040.983112574 208209.777408 2504124.427253 36.732769 0.013210 -0.012520 -0.852657 -0.522153
1766148041.003084183 208209.722173 2504124.573871 36.734624 0.012928 -0.012292 -0.852709 -0.522082
1766148041.023253918 208209.667412 2504124.720451 36.736084 0.012563 -0.011959 -0.852748 -0.522035
1766148041.043074846 208209.612225 2504124.867050 36.737655 0.012257 -0.011779 -0.852799 -0.521963
1766148041.063397884 208209.557094 2504125.013878 36.739366 0.011846 -0.011497 -0.852820 -0.521944
1766148041.083255529 208209.502300 2504125.160618 36.740842 0.011460 -0.011307 -0.852891 -0.521841
1766148041.103110313 208209.446943 2504125.307237 36.742195 0.011067 -0.011065 -0.852892 -0.521852
1766148041.123267651 208209.392071 2504125.454364 36.743824 0.010832 -0.010997 -0.852894 -0.521856
1766148041.143048286 208209.336849 2504125.601496 36.745379 0.010547 -0.010898 -0.852901 -0.521852
